price,latitude,longitude,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,calculated_host_listings_count,accommodates,bathrooms,bedrooms,beds,has_availability,availability_30,availability_60,availability_90,availability_365,instant_bookable,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,room_Entire home/apt,room_Hotel room,room_Private room,room_Shared room,Air conditioning,Kitchen,Dedicated workspace,Heating,Hot water,Refrigerator,Free street parking,Self check-in,Shampoo,Washer
0,40.68806,-73.91883,15563,1.0,99.0,23.0,0,727.0,1336.0,1,1,719,1,1.0,1.0,1.0,1,30,60,90,365,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,1,0,1,1,1,1,1,0,0,0,0,1
4,40.747211,-73.987808,18672,1.0,99.0,100.0,0,13.0,13.0,1,1,13,3,1.0,0.0,3.0,1,3,7,23,257,True,1,25,14,12,1,19305,19956,4.43,4.43,4.43,4.71,4.71,4.57,4.57,0.63,1,0,0,0,1,1,0,0,1,1,0,1,1,0
4,40.6837781,-73.92145359999999,17605,1.7059957014748388,91.383013414363,0.0,0,11.0,11.0,1,1,1,2,1.0,1.0,2.0,1,11,31,61,335,False,2,365,4,4,2,19916,19957,5.0,5.0,4.75,5.0,5.0,5.0,5.0,2.14,0,0,1,0,1,1,1,1,1,0,0,1,0,1
1,40.7118,-73.73283,16672,3.0,93.0,88.0,0,1.0,4.0,1,1,1,2,3.0,1.0,1.0,1,16,43,73,253,False,1,365,10,10,2,19870,19964,4.7,4.7,4.6,4.9,5.0,4.6,4.6,2.94,0,0,1,0,1,1,1,0,1,1,0,1,0,0
2,40.70288,-73.91911,16406,1.7059957014748388,91.383013414363,0.0,0,1.0,1.0,1,1,1,2,1.0,1.0,1.0,1,29,59,89,179,False,30,30,17,0,0,17393,18031,4.76,4.76,4.76,4.76,4.88,5.0,4.82,0.2,0,0,1,0,0,1,1,0,0,0,1,0,1,0
5,40.74076,-74.00193,16369,2.0,100.0,20.0,0,1.0,2.0,1,1,1,4,1.0,2.0,2.0,1,0,0,0,263,False,30,365,1,1,0,19935,19935,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.83,1,0,0,0,1,1,1,1,1,1,1,0,0,1
3,40.74806,-73.97523,17239,1.0,89.0,95.0,0,83.0,86.0,1,1,83,3,1.0,1.0,2.0,1,30,60,90,365,True,30,120,1,0,0,18854,18854,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.03,1,0,0,0,1,1,1,1,1,0,0,1,1,1
4,40.75351,-73.99736,15801,1.0,100.0,83.0,1,2.0,2.0,1,1,2,2,1.0,1.0,1.0,1,30,60,90,365,False,30,365,41,0,0,19036,19604,4.9,4.95,4.9,4.98,4.98,4.95,4.85,1.32,1,0,0,0,0,1,1,0,1,0,0,0,0,0
3,40.71695,-73.98357,17873,1.0,100.0,0.0,0,1.0,3.0,1,1,1,5,1.0,1.0,3.0,1,26,48,66,310,True,30,30,64,4,0,17971,19679,4.97,4.97,5.0,4.97,4.98,4.86,4.97,0.96,0,0,1,0,0,1,1,0,1,0,1,0,0,0
4,40.67721,-73.91763,17331,3.0,100.0,100.0,1,1.0,1.0,1,1,1,5,1.0,2.0,2.0,1,1,1,1,74,False,30,120,32,4,0,19064,19861,4.94,4.97,4.97,4.97,5.0,4.47,4.88,1.06,1,0,0,0,0,1,0,0,1,1,1,1,0,0
2,40.74201,-73.97678,15961,3.0,100.0,77.0,0,1.0,2.0,1,1,1,3,1.0,1.0,1.0,1,0,7,26,97,False,30,1125,277,12,0,16977,19930,4.76,4.85,4.71,4.88,4.71,4.86,4.8,2.78,1,0,0,0,0,1,1,1,1,1,0,0,1,1
0,40.67225897941898,-73.93251237735066,15563,1.0,99.0,23.0,0,727.0,1336.0,1,1,719,1,2.0,5.0,1.0,1,29,59,89,364,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,1,0,0,1,1,1,1,1,0,0,0,0
3,40.69432187186939,-73.76438761187494,19386,1.0,100.0,100.0,0,2.0,2.0,1,0,2,4,1.0,1.0,1.0,1,16,46,76,351,True,30,1125,7,0,0,19432,19605,4.57,4.43,4.43,4.86,4.86,4.29,4.43,0.39,0,0,1,0,1,1,1,1,1,1,1,1,1,0
0,40.64512,-74.00198,16638,4.0,0.0,87.0,1,4.0,7.0,1,1,4,2,1.0,1.0,1.0,1,0,14,44,104,False,30,60,119,2,0,17361,19843,4.82,4.87,4.58,4.97,4.96,4.79,4.81,1.37,0,0,1,0,1,1,1,1,1,1,1,1,1,1
2,40.76287,-73.99178,18011,4.0,14.0,0.0,0,1.0,1.0,1,0,1,2,1.0,0.0,1.0,1,5,35,65,65,False,30,1125,9,0,0,19311,19372,4.78,4.78,4.67,4.78,5.0,4.78,4.67,0.41,1,0,0,0,0,1,1,0,0,1,0,1,0,0
5,40.73971,-73.98522,17526,1.0,95.0,99.0,0,6.0,6.0,1,1,6,2,1.0,1.0,1.0,1,23,53,83,323,True,1,365,80,40,1,19043,19953,4.41,4.54,4.63,4.74,4.44,4.78,4.13,2.58,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,40.7566,-73.83353,17736,3.0,95.0,69.0,0,259.0,294.0,1,1,216,2,1.0,1.0,1.0,1,9,37,37,37,False,30,1125,2,1,0,19565,19918,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.15,0,0,1,0,1,1,1,1,0,0,0,0,0,0
3,40.507114,-74.251907,19139,1.7059957014748388,91.383013414363,0.0,0,1.0,3.0,0,0,1,6,2.0,2.0,2.0,1,30,60,90,365,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40.84378,-73.90592,18056,1.0,100.0,95.0,0,23.0,30.0,1,1,15,1,2.0,5.0,4.0,1,0,0,0,246,False,30,1125,2,2,0,19627,19815,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.17,0,0,1,0,0,1,1,0,1,1,1,1,1,0
5,40.7927409,-73.96798869999999,17151,1.0,100.0,96.0,0,4494.0,4784.0,1,1,876,2,1.0,1.0,1.0,1,0,0,0,248,False,31,1125,2,2,0,19719,19879,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.24,1,0,0,0,1,1,1,1,1,1,0,1,1,0
0,40.79681,-73.94515,17286,3.0,100.0,100.0,1,2.0,2.0,1,1,2,1,1.0,1.0,1.0,1,2,32,62,337,False,30,1125,137,3,0,17409,19640,4.78,4.91,4.76,4.87,4.9,4.64,4.76,1.6,0,0,1,0,0,1,0,1,1,1,0,0,0,0
0,40.73339,-73.95413,15839,1.0,100.0,60.0,0,1.0,3.0,1,1,1,1,1.0,1.0,1.0,1,0,0,0,247,False,30,1125,126,1,0,15866,19710,4.62,4.71,4.73,4.81,4.75,4.62,4.62,0.92,0,0,1,0,1,1,0,1,1,1,1,0,1,0
5,40.75608,-73.9816,19799,1.0,100.0,100.0,0,6.0,7.0,1,1,6,4,1.0,2.0,2.0,1,6,35,65,340,True,1,365,1,1,1,19964,19964,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1,0,0,0,1,1,0,0,1,1,0,0,1,1
2,40.71094,-73.96227,16473,1.0,100.0,80.0,1,2.0,2.0,1,1,2,1,1.0,1.0,1.0,1,2,32,62,337,False,30,365,30,2,0,18944,19874,4.87,4.83,4.9,4.93,4.97,4.97,4.8,0.88,0,0,1,0,0,1,1,0,1,1,0,1,1,0
5,40.715793,-74.005871,17151,1.0,100.0,96.0,0,4494.0,4784.0,1,1,876,2,1.0,1.0,1.0,1,0,1,31,306,True,31,1125,1,1,0,19770,19770,3.0,4.0,4.0,5.0,1.0,5.0,4.0,0.15,1,0,0,0,1,1,1,1,1,1,0,1,1,0
4,40.71513,-74.00808,17812,1.0,98.0,100.0,0,89.0,764.0,1,1,88,2,1.0,0.0,1.0,1,14,41,70,309,True,1,1125,21,5,0,18917,19915,4.57,4.57,4.67,4.71,4.48,4.9,4.29,0.6,0,0,1,0,1,0,1,1,1,0,0,1,1,0
0,40.7962,-73.96334,15857,3.0,100.0,100.0,1,3.0,4.0,1,1,3,2,1.0,1.0,1.0,1,0,0,1,244,False,30,90,264,4,0,16466,19939,4.66,4.73,4.49,4.69,4.83,4.84,4.66,2.26,0,0,0,1,0,1,0,1,1,1,1,1,0,0
3,40.58809,-73.81255,16933,1.0,100.0,0.0,1,1.0,2.0,1,0,1,2,1.0,0.0,0.0,1,30,60,90,90,False,30,90,204,0,0,16943,19605,4.94,4.93,4.98,5.0,4.99,4.8,4.86,2.02,1,0,0,0,1,1,0,1,1,1,1,1,1,0
0,40.67066730540469,-73.95741334245989,15563,1.0,99.0,23.0,0,727.0,1336.0,1,1,719,1,2.0,4.0,1.0,1,29,59,89,364,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,1,0,0,1,1,1,1,1,0,0,0,0
2,40.68482,-73.9361,17596,1.0,94.0,98.0,0,5.0,5.0,1,1,4,4,1.0,2.0,2.0,1,20,30,60,149,False,30,90,43,5,0,18718,19844,4.26,4.33,4.3,4.74,4.51,4.28,4.26,1.03,1,0,0,0,1,1,1,1,1,1,1,1,1,0
5,40.74075508914574,-73.99948617285473,18774,1.0,100.0,100.0,1,1.0,6.0,1,1,1,7,1.0,3.0,6.0,1,2,9,22,72,True,4,365,14,14,2,19872,19949,4.79,4.71,4.71,4.93,5.0,4.86,4.64,4.2,1,0,0,0,1,1,1,1,1,0,0,0,1,0
2,40.72713,-73.98842,18613,1.0,100.0,96.0,1,28.0,28.0,1,1,28,1,1.0,0.0,1.0,1,0,0,9,284,True,90,1125,8,2,0,18926,19768,4.88,5.0,4.88,4.88,5.0,5.0,4.38,0.23,1,0,0,0,1,1,1,1,1,1,0,1,0,0
5,40.760189,-73.984353,17151,1.0,100.0,96.0,0,4494.0,4784.0,1,1,876,2,1.0,1.0,1.0,1,0,0,0,153,True,31,1125,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,0,1,1,1,0,1,1,0
0,40.71299267074336,-73.99432538016178,19257,3.0,97.0,87.0,0,11.0,13.0,1,1,11,1,2.0,1.0,1.0,1,9,9,9,270,False,30,365,1,0,0,19509,19509,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06,0,0,1,0,0,1,0,0,1,1,1,1,1,0
3,40.75919,-73.99036,18641,3.0,95.0,42.0,1,45.0,57.0,1,1,44,4,1.0,2.0,2.0,1,0,0,0,256,False,30,1125,5,1,0,18923,19736,5.0,4.8,4.8,5.0,5.0,5.0,4.8,0.14,1,0,0,0,1,1,1,1,1,1,0,0,1,1
5,40.7209603,-73.9585985,19891,1.0,100.0,100.0,0,4.0,4.0,1,1,4,2,1.0,1.0,1.0,1,17,41,71,95,True,1,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,1,0,1,0,0,1,1,0,0,0,1,0
4,40.85981,-73.92875,17708,1.7059957014748388,91.383013414363,75.0,0,2.0,7.0,1,1,1,5,1.0,3.0,3.0,1,29,59,89,179,False,30,1125,19,10,0,19498,19694,4.47,4.63,4.68,4.63,4.53,4.47,4.42,1.21,1,0,0,0,0,1,1,0,1,1,1,1,0,0
4,40.70569,-74.00974,16357,1.0,100.0,100.0,0,263.0,1137.0,1,1,133,3,1.0,1.0,1.0,1,0,12,42,312,True,30,270,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,1,1,1,1,0,1,1,0
3,40.617442514382944,-74.03750342368497,17813,1.7059957014748388,91.383013414363,0.0,0,2.0,2.0,1,1,2,5,1.0,2.0,3.0,1,28,58,88,88,False,30,60,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,1,1,1,1,1,1,1,0
3,40.67252,-73.93224,16012,1.0,100.0,100.0,0,4.0,6.0,1,1,3,2,1.0,3.0,3.0,1,10,29,59,149,True,2,90,19,12,1,19533,19941,4.84,4.89,4.89,4.95,4.95,4.37,4.83,1.3,0,0,1,0,1,1,1,0,1,1,1,1,0,1
3,40.657,-73.91754,17360,1.0,100.0,100.0,0,2.0,2.0,1,0,2,6,1.0,3.0,3.0,1,30,60,90,270,True,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,40.7834066,-73.9469506,15985,1.0,100.0,68.0,1,47.0,62.0,1,1,44,2,1.0,0.0,1.0,1,0,2,32,161,False,30,365,4,4,0,19646,19940,4.75,4.75,4.75,5.0,5.0,5.0,4.5,0.37,1,0,0,0,1,1,1,1,1,0,1,1,1,0
3,40.76578,-73.88473,19275,1.7059957014748388,91.383013414363,78.57919812357986,0,5.0,9.0,1,0,3,5,1.0,2.0,2.0,1,0,0,0,252,False,30,365,16,1,0,19289,19610,4.81,4.75,4.94,4.94,4.88,4.75,4.69,0.7,1,0,0,0,1,1,1,1,1,1,0,1,1,1
4,40.78617,-73.94998850000002,17151,1.0,100.0,96.0,0,4494.0,4784.0,1,1,876,2,1.0,0.0,1.0,1,0,0,0,208,True,31,1125,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,1,1,1,1,0,1,1,0
5,40.71837,-73.99073,17020,1.0,100.0,96.0,0,253.0,291.0,1,1,4,2,1.0,0.0,1.0,1,24,47,72,272,True,1,28,129,98,9,19342,19963,4.74,4.82,4.84,4.86,4.82,4.71,4.53,6.15,1,0,0,0,1,0,1,1,1,1,0,1,1,0
0,40.65832,-73.94889,15563,1.0,99.0,23.0,0,727.0,1336.0,1,1,719,1,2.0,1.0,1.0,1,0,0,2,277,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,1,0,1,1,1,1,1,1,0,0,0,1
0,40.67319519999999,-73.9266822,16812,2.0,50.0,78.57919812357986,0,1.0,1.0,1,1,1,1,1.0,3.0,1.0,1,29,57,59,59,False,30,120,8,0,0,19235,19589,4.5,4.75,4.5,4.63,4.63,4.63,4.88,0.33,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3,40.77497,-73.94951,18073,3.0,80.0,54.0,0,12.0,20.0,1,1,12,3,1.0,0.0,1.0,1,24,54,84,263,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,1,1,1,1,0,0,0,1
2,40.72245571745163,-73.97931341946745,19446,1.0,100.0,84.0,0,4.0,4.0,0,1,4,5,1.0,1.0,3.0,1,28,28,57,237,False,30,180,27,4,0,19475,19878,4.74,4.67,4.81,5.0,4.96,4.59,4.7,1.63,1,0,0,0,1,1,1,0,1,1,0,0,1,0
3,40.7345972,-74.0013043,15290,1.7059957014748388,91.383013414363,33.0,0,1.0,3.0,1,1,1,1,1.0,1.0,1.0,1,30,60,90,365,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,0,1,1,1,0,1,0,0,0,0
4,40.68130774779256,-73.91786058488636,15775,1.0,100.0,95.0,1,1.0,2.0,1,1,1,5,1.0,2.0,3.0,1,9,13,34,180,False,3,100,43,39,4,19576,19967,5.0,4.95,5.0,4.98,5.0,4.72,4.84,3.26,0,0,1,0,0,1,1,0,1,1,1,1,1,0
0,40.713163020317545,-73.94307731925448,16189,3.0,100.0,75.0,1,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1,6,28,58,237,False,30,35,23,6,0,19460,19940,4.91,4.83,5.0,4.91,4.87,4.87,4.83,1.35,0,0,1,0,1,1,0,1,1,0,0,0,1,0
5,40.7404828,-73.88390629999999,19405,4.0,0.0,78.57919812357986,0,170.0,182.0,1,1,170,4,2.0,3.0,3.0,1,29,59,89,364,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,1,1,1,1,1,0,0,0
4,40.68201635104697,-73.91594640163612,16600,1.0,100.0,100.0,1,1.0,1.0,1,1,1,3,1.0,1.0,4.0,1,1,4,24,58,False,2,70,333,30,2,16836,19968,4.92,4.95,4.92,4.92,4.92,4.55,4.85,3.19,1,0,0,0,0,1,0,1,1,1,1,1,1,0
0,40.69922,-73.93861,18762,1.0,100.0,80.0,0,31.0,31.0,1,1,31,1,1.0,1.0,1.0,1,0,0,0,80,False,30,365,3,2,0,19497,19935,5.0,5.0,5.0,5.0,4.67,4.33,5.0,0.19,0,0,1,0,1,1,1,1,1,1,0,0,1,1
3,40.73030853271485,-73.95561218261719,18598,3.0,100.0,78.57919812357986,0,6.0,49.0,1,1,6,6,2.0,3.0,3.0,1,29,59,87,181,False,30,367,2,0,0,18645,18778,5.0,5.0,4.0,5.0,5.0,5.0,4.0,0.05,1,0,0,0,1,0,1,1,0,0,0,0,0,1
5,40.7526556,-73.9724804,18680,3.0,98.0,65.0,1,1197.0,1405.0,1,1,20,2,1.0,0.0,1.0,1,30,60,90,365,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,1,1,1,1,0,1,1,0
3,40.68713,-73.96736,15703,3.0,100.0,79.0,1,2.0,3.0,1,1,2,2,1.0,1.0,1.0,1,0,1,16,276,False,30,365,160,9,0,18853,19693,4.93,4.97,4.88,4.91,4.9,4.97,4.87,4.29,1,0,0,0,1,1,1,1,1,0,0,0,1,0
0,40.69783,-73.91903,15563,1.0,99.0,23.0,0,727.0,1336.0,1,1,719,1,3.0,1.0,6.0,1,30,60,90,365,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,1,0,0,1,1,1,1,1,0,0,0,1
5,40.71662,-74.00945,18201,1.0,100.0,75.0,0,8.0,8.0,1,1,8,2,1.0,1.0,1.0,1,26,54,83,341,True,1,28,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,1,0,1,0,1,1,0,0,0,1,1,0
3,40.7672,-73.92799,16757,1.7059957014748388,91.383013414363,0.0,0,1.0,4.0,1,1,1,2,1.0,1.0,1.0,1,29,59,89,364,False,30,365,11,2,0,19509,19624,5.0,5.0,5.0,5.0,5.0,5.0,4.91,0.71,1,0,0,0,1,1,0,0,1,1,0,1,1,0
1,40.76105,-73.81938,16306,4.0,0.0,0.0,0,1.0,1.0,1,1,1,2,1.0,1.0,1.0,1,29,59,89,89,False,30,1125,41,0,0,18045,18288,4.78,4.85,4.9,4.76,4.78,4.76,4.78,0.64,0,0,1,0,1,1,0,1,1,1,1,1,1,1
3,40.68372,-73.9421,16189,1.0,100.0,99.0,0,11.0,16.0,1,0,4,6,1.0,2.0,3.0,1,28,58,88,363,False,30,1125,60,0,0,16332,19204,4.22,4.13,4.18,4.67,4.8,4.43,4.15,0.49,1,0,0,0,1,1,0,1,1,0,1,0,1,0
5,40.74547,-73.99356,19048,1.0,100.0,70.0,0,4396.0,5212.0,1,1,330,2,1.0,1.0,1.0,1,28,58,88,363,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,0,1,1,1,1,0,1,1,0
3,40.7561892,-73.9925985,18962,1.7059957014748388,91.383013414363,78.57919812357986,0,1.0,1.0,1,1,1,2,1.0,1.0,1.0,1,28,58,88,88,False,30,90,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,1,0,1,1,0,0,0,0,0,0,0,1
5,40.74265,-73.99032,17812,1.0,98.0,100.0,0,89.0,764.0,1,1,88,4,1.0,0.0,2.0,1,29,59,89,344,True,1,1125,286,128,4,19133,19954,4.59,4.65,4.64,4.81,4.72,4.9,4.45,10.23,0,0,1,0,1,0,1,1,1,0,0,1,1,0
1,40.66157,-73.98741,17921,4.0,0.0,0.0,0,1.0,1.0,1,0,1,2,1.0,1.0,1.0,1,4,34,64,339,False,30,1125,182,0,0,17942,19358,4.47,4.64,4.72,4.28,4.4,4.76,4.63,2.69,1,0,0,0,1,0,1,1,1,1,1,1,0,0
0,40.77982,-73.9064,18186,1.0,100.0,100.0,0,81.0,100.0,1,1,15,2,2.0,1.0,1.0,1,0,0,0,73,True,30,365,27,0,0,19204,19360,4.78,4.93,4.78,5.0,4.93,4.85,4.78,1.06,0,0,1,0,0,1,1,1,1,1,1,1,0,0
1,40.7432724,-73.9065038,19794,1.7059957014748388,91.383013414363,78.57919812357986,0,1.0,1.0,0,1,1,1,2.0,1.0,1.0,1,29,59,89,89,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,1,0,1,1,0,1,0,0,0,0,0,0
5,40.74386,-73.99955,17489,3.0,96.0,76.0,0,147.0,148.0,1,1,9,2,1.0,1.0,1.0,1,22,52,82,357,True,1,365,23,16,0,19330,19908,4.61,4.65,4.74,4.74,4.65,4.83,4.22,1.07,0,0,1,0,1,1,1,0,1,1,0,1,1,1
0,40.8674,-73.92379,19104,1.0,100.0,92.0,1,4.0,4.0,1,1,4,1,1.0,1.0,1.0,1,0,29,59,334,False,30,365,101,2,0,19110,19674,4.8,4.89,4.86,4.89,4.95,4.63,4.68,3.52,0,0,1,0,1,1,0,0,0,1,0,1,0,0
1,40.69733,-73.91436,18198,1.7059957014748388,91.383013414363,78.57919812357986,0,1.0,2.0,1,1,1,2,1.0,1.0,1.0,0,30,60,90,365,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3,40.7749268,-73.9481632,17511,1.0,100.0,82.0,0,242.0,373.0,1,1,213,3,1.0,0.0,1.0,1,0,8,38,312,False,30,365,3,0,0,19238,19340,4.0,4.0,4.67,4.67,4.0,5.0,2.67,0.12,1,0,0,0,0,1,1,0,1,1,1,1,0,0
3,40.75036,-73.97538,17239,1.0,89.0,95.0,0,83.0,86.0,1,1,83,4,1.0,1.0,2.0,1,30,60,90,365,True,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,1,0,0,1,1,0,1,1,0,0,1,1,1
3,40.79092,-73.94796,16260,1.7059957014748388,91.383013414363,78.57919812357986,1,1.0,1.0,1,0,1,2,1.0,1.0,2.0,1,6,36,64,64,False,30,30,115,2,0,17063,19633,4.88,4.9,4.9,4.94,4.97,4.76,4.78,1.19,0,0,1,0,0,1,1,1,1,1,0,0,1,0
4,40.7936669,-73.9731638,15803,4.0,0.0,0.0,0,3.0,3.0,1,1,3,2,1.0,0.0,1.0,1,30,60,90,270,False,55,55,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,1,0,0,1,0,0,0,0
5,40.74255,-74.00091,16717,1.0,100.0,99.0,1,6.0,13.0,1,1,6,4,1.0,1.0,2.0,1,9,15,36,118,False,2,365,10,10,0,19671,19913,5.0,5.0,4.9,5.0,5.0,5.0,5.0,1.0,1,0,0,0,1,1,0,0,1,1,1,0,1,0
5,40.73206,-74.00124,17151,1.0,100.0,96.0,0,4494.0,4784.0,1,1,876,2,1.0,1.0,1.0,1,0,0,0,0,False,31,1125,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,0,1,1,1,0,1,1,0
1,40.57744694018282,-73.98274363887826,19363,1.0,100.0,65.0,1,9.0,11.0,1,0,9,2,1.0,1.0,1.0,1,18,48,78,353,False,30,125,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,1,0,1,1,1,0,0,0,0,0,0,0
4,40.76427,-73.98365,16357,1.0,100.0,100.0,0,263.0,1137.0,1,1,133,3,1.0,1.0,1.0,1,0,6,36,305,True,30,270,1,0,0,18637,18637,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02,1,0,0,0,1,1,1,1,1,1,0,1,1,0
1,40.721691,-73.798231,17790,1.0,100.0,98.0,1,12.0,12.0,1,1,12,2,1.0,1.0,2.0,1,0,0,0,0,False,30,1125,11,0,0,19304,19545,4.91,4.64,4.64,4.91,4.91,5.0,4.73,0.49,1,0,0,0,0,1,1,0,1,1,1,0,0,0
1,40.66137,-73.94181,16654,1.0,100.0,100.0,0,4.0,6.0,1,1,4,2,1.0,1.0,2.0,1,30,60,90,90,True,30,35,116,2,0,16728,19629,4.34,4.55,4.34,4.67,4.68,4.13,4.45,1.07,0,0,1,0,0,1,1,1,1,1,1,1,1,0
2,40.70675,-73.95593,15362,1.7059957014748388,91.383013414363,40.0,1,1.0,2.0,1,1,1,4,1.0,2.0,2.0,1,0,0,0,221,False,30,1125,24,3,0,16182,19874,4.96,4.92,4.96,5.0,4.92,4.83,4.88,0.19,1,0,0,0,0,1,1,1,1,1,1,1,0,0
3,40.66578,-73.95239,17560,1.7059957014748388,91.383013414363,78.57919812357986,0,1.0,1.0,1,0,1,2,1.0,2.0,2.0,1,0,0,0,100,True,30,75,20,0,0,18984,19534,4.35,4.6,4.25,4.8,5.0,4.7,4.6,0.61,1,0,0,0,0,1,1,0,1,1,0,1,0,0
0,40.67397,-73.90619,19131,2.0,100.0,100.0,1,1.0,1.0,1,1,1,2,1.0,1.0,1.0,1,3,33,63,63,True,30,365,8,0,0,19526,19568,5.0,5.0,5.0,4.88,5.0,4.5,5.0,0.54,0,0,1,0,0,1,1,0,0,0,0,1,0,0
